"source","target","value"
"California","Finance",176
"California","Finance",176
"San Diego, CA","management consulting",177
"San Diego, CA","management consulting",177
"San Diego, CA","management consulting",177
"San Diego, CA","management consulting",177
"San Diego, CA","management consulting",177
"San Diego, CA","management consulting",177
"San Diego, CA","management consulting",177
"San Diego, CA","management consulting",177
"San Diego, CA","management consulting",177
"San Diego, CA","management consulting",177
"New York","health policy",178
"New York","health policy",178
"New York","health policy",178
"New York","health policy",178
"New York","health policy",178
"New York","health policy",178
"New York","health policy",178
"New York","health policy",178
"New York","health policy",178
"New York","health policy",178
"California","academics",179
"California","academics",179
"California","academics",179
"California","academics",179
"California","academics",179
"California","academics",179
"California","academics",179
"California","academics",179
"California","academics",179
"California","academics",179
"taiwan","financial service or fashion",180
"taiwan","financial service or fashion",180
"taiwan","financial service or fashion",180
"taiwan","financial service or fashion",180
"taiwan","financial service or fashion",180
"taiwan","financial service or fashion",180
"taiwan","financial service or fashion",180
"taiwan","financial service or fashion",180
"taiwan","financial service or fashion",180
"taiwan","financial service or fashion",180
"Brooklyn, NY","academic research",181
"Brooklyn, NY","academic research",181
"Brooklyn, NY","academic research",181
"Brooklyn, NY","academic research",181
"Brooklyn, NY","academic research",181
"Brooklyn, NY","academic research",181
"Brooklyn, NY","academic research",181
"Brooklyn, NY","academic research",181
"Brooklyn, NY","academic research",181
"Brooklyn, NY","academic research",181
"New Jersey","Epidemiologist",182
"New Jersey","Epidemiologist",182
"New Jersey","Epidemiologist",182
"New Jersey","Epidemiologist",182
"New Jersey","Epidemiologist",182
"New Jersey","Epidemiologist",182
"New Jersey","Epidemiologist",182
"New Jersey","Epidemiologist",182
"New Jersey","Epidemiologist",182
"New Jersey","Epidemiologist",182
"Uzbekistan","boxing champ",183
"Uzbekistan","boxing champ",183
"Uzbekistan","boxing champ",183
"Uzbekistan","boxing champ",183
"Uzbekistan","boxing champ",183
"Uzbekistan","boxing champ",183
"Uzbekistan","boxing champ",183
"Uzbekistan","boxing champ",183
"Uzbekistan","boxing champ",183
"Uzbekistan","boxing champ",183
"Nebraska","International Business",184
"Nebraska","International Business",184
"Nebraska","International Business",184
"Nebraska","International Business",184
"Nebraska","International Business",184
"Nebraska","International Business",184
"Nebraska","International Business",184
"Nebraska","International Business",184
"Nebraska","International Business",184
"Nebraska","International Business",184
"Queens","Paper Back Writer",185
"Queens","Paper Back Writer",185
"Queens","Paper Back Writer",185
"Queens","Paper Back Writer",185
"Queens","Paper Back Writer",185
"Queens","Paper Back Writer",185
"Queens","Paper Back Writer",185
"Queens","Paper Back Writer",185
"Queens","Paper Back Writer",185
"Queens","Paper Back Writer",185
"Kansas","Professor",186
"Kansas","Professor",186
"Kansas","Professor",186
"Kansas","Professor",186
"Kansas","Professor",186
"Kansas","Professor",186
"Kansas","Professor",186
"Kansas","Professor",186
"Kansas","Professor",186
"Kansas","Professor",186
"nyc","finance",187
"nyc","finance",187
"nyc","finance",187
"nyc","finance",187
"nyc","finance",187
"nyc","finance",187
"nyc","finance",187
"nyc","finance",187
"nyc","finance",187
"nyc","finance",187
"Atlanta","academician",188
"Atlanta","academician",188
"Atlanta","academician",188
"Atlanta","academician",188
"Atlanta","academician",188
"Atlanta","academician",188
"Atlanta","academician",188
"Atlanta","academician",188
"Atlanta","academician",188
"Atlanta","academician",188
"Uruguay","Child Rights",189
"Uruguay","Child Rights",189
"Uruguay","Child Rights",189
"Uruguay","Child Rights",189
"Uruguay","Child Rights",189
"Uruguay","Child Rights",189
"Uruguay","Child Rights",189
"Uruguay","Child Rights",189
"Uruguay","Child Rights",189
"Uruguay","Child Rights",189
"Azerbaijan","Development work on field in the middle of nowhere",190
"Azerbaijan","Development work on field in the middle of nowhere",190
"Azerbaijan","Development work on field in the middle of nowhere",190
"Azerbaijan","Development work on field in the middle of nowhere",190
"Azerbaijan","Development work on field in the middle of nowhere",190
"Azerbaijan","Development work on field in the middle of nowhere",190
"Azerbaijan","Development work on field in the middle of nowhere",190
"Azerbaijan","Development work on field in the middle of nowhere",190
"Azerbaijan","Development work on field in the middle of nowhere",190
"Azerbaijan","Development work on field in the middle of nowhere",190
"Connecticut","Private Equity",191
"Connecticut","Private Equity",191
"Connecticut","Private Equity",191
"Connecticut","Private Equity",191
"Connecticut","Private Equity",191
"Connecticut","Private Equity",191
"Connecticut","Private Equity",191
"Connecticut","Private Equity",191
"Connecticut","Private Equity",191
"Connecticut","Private Equity",191
"Los Angeles, CA","Investment Management",192
"Los Angeles, CA","Investment Management",192
"Los Angeles, CA","Investment Management",192
"Los Angeles, CA","Investment Management",192
"Los Angeles, CA","Investment Management",192
"Los Angeles, CA","Investment Management",192
"Los Angeles, CA","Investment Management",192
"Los Angeles, CA","Investment Management",192
"Los Angeles, CA","Investment Management",192
"Los Angeles, CA","Investment Management",192
"new york city","lawyer",193
"new york city","lawyer",193
"new york city","lawyer",193
"new york city","lawyer",193
"new york city","lawyer",193
"new york city","lawyer",193
"new york city","lawyer",193
"new york city","lawyer",193
"new york city","lawyer",193
"new york city","lawyer",193
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"New York","Psychologist",194
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Rochester, NY","professional student",195
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Taipei, Taiwan","education",196
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"Berkeley","Development work",197
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"China","investment banking",198
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"New York","Historian",199
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"Northern California","International Development",200
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"New York","Business",201
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Silver Spring, MD","college professor",202
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Vestal","college professor",203
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"Texas & Boston","marketing / brand management",204
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"England","academic",205
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"Cameroon","UN Civil Servant",206
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"New Jersey","IP Law",207
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"PA","Biotech/business",208
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"New York","Country Analysis/Research/Credit Analysis",209
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Atlanta","scientific research",210
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"Bulgaria","Humanitarian Affairs/Human Rights",211
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York City","Finance",212
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"New York Area/ New Jersey","International Business",213
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Philadelphia","Research Scientist",214
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"Baltimore","Finance",215
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"San Francisco","Consulting",216
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Houston","Academic Physician",217
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Russia/Germany","Researcher",218
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"Spain","Business",219
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"DC","Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"India","Investment Banking",221
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Germany","Professor or Consultant",222
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Wash DC (4 yrs)","History Professor",223
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Sweden","Hero",224
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Colombia","Consulting",225
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"Pittsburgh","Entertainment/Sports",226
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"New York","corporate finance",227
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"Germany","professor",228
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"New York","CEO in For Profit Biomedical Organization",229
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
"Detroit, Michigan, USA","consulting",230
