"source","target","value"
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",152
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
4,"professor",153
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"finance",154
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
2,"Nonprofit",155
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
1,"Marketing and Media",156
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
4,"Brand Management",157
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"physicist, probably academia",158
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
2,"Academic",159
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
1,"Real Estate/ Private Equity",160
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
2,"undecided",161
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
4,"pharmaceuticals and biotechnology",162
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"college art teacher",163
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"academic",164
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
2,"Writer",165
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
6,"Finance",166
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
2,"professor",167
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
4,"TBA",168
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
2,"Research scientist, professor",169
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
4,"Physician Scientist",170
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Finance",171
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"Management Consulting",172
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
2,"professor",173
4,"Finance",174
4,"Finance",174
4,"Finance",174
4,"Finance",174
4,"Finance",174
4,"Finance",174
4,"Finance",174
4,"Finance",174
4,"Finance",174
4,"Finance",174
6,"Business",175
6,"Business",175
6,"Business",175
6,"Business",175
6,"Business",175
6,"Business",175
6,"Business",175
6,"Business",175
6,"Business",175
6,"Business",175
4,"Finance",176
4,"Finance",176
4,"Finance",176
4,"Finance",176
4,"Finance",176
4,"Finance",176
4,"Finance",176
4,"Finance",176
4,"Finance",176
4,"Finance",176
2,"management consulting",177
2,"management consulting",177
2,"management consulting",177
2,"management consulting",177
2,"management consulting",177
2,"management consulting",177
2,"management consulting",177
2,"management consulting",177
2,"management consulting",177
2,"management consulting",177
4,"health policy",178
4,"health policy",178
4,"health policy",178
4,"health policy",178
4,"health policy",178
4,"health policy",178
4,"health policy",178
4,"health policy",178
4,"health policy",178
4,"health policy",178
3,"academics",179
3,"academics",179
3,"academics",179
3,"academics",179
3,"academics",179
3,"academics",179
3,"academics",179
3,"academics",179
3,"academics",179
3,"academics",179
4,"financial service or fashion",180
4,"financial service or fashion",180
4,"financial service or fashion",180
4,"financial service or fashion",180
4,"financial service or fashion",180
4,"financial service or fashion",180
4,"financial service or fashion",180
4,"financial service or fashion",180
4,"financial service or fashion",180
4,"financial service or fashion",180
1,"academic research",181
1,"academic research",181
1,"academic research",181
1,"academic research",181
1,"academic research",181
1,"academic research",181
1,"academic research",181
1,"academic research",181
1,"academic research",181
1,"academic research",181
1,"Epidemiologist",182
1,"Epidemiologist",182
1,"Epidemiologist",182
1,"Epidemiologist",182
1,"Epidemiologist",182
1,"Epidemiologist",182
1,"Epidemiologist",182
1,"Epidemiologist",182
1,"Epidemiologist",182
1,"Epidemiologist",182
2,"boxing champ",183
2,"boxing champ",183
2,"boxing champ",183
2,"boxing champ",183
2,"boxing champ",183
2,"boxing champ",183
2,"boxing champ",183
2,"boxing champ",183
2,"boxing champ",183
2,"boxing champ",183
2,"International Business",184
2,"International Business",184
2,"International Business",184
2,"International Business",184
2,"International Business",184
2,"International Business",184
2,"International Business",184
2,"International Business",184
2,"International Business",184
2,"International Business",184
4,"Paper Back Writer",185
4,"Paper Back Writer",185
4,"Paper Back Writer",185
4,"Paper Back Writer",185
4,"Paper Back Writer",185
4,"Paper Back Writer",185
4,"Paper Back Writer",185
4,"Paper Back Writer",185
4,"Paper Back Writer",185
4,"Paper Back Writer",185
4,"Professor",186
4,"Professor",186
4,"Professor",186
4,"Professor",186
4,"Professor",186
4,"Professor",186
4,"Professor",186
4,"Professor",186
4,"Professor",186
4,"Professor",186
2,"finance",187
2,"finance",187
2,"finance",187
2,"finance",187
2,"finance",187
2,"finance",187
2,"finance",187
2,"finance",187
2,"finance",187
2,"finance",187
2,"academician",188
2,"academician",188
2,"academician",188
2,"academician",188
2,"academician",188
2,"academician",188
2,"academician",188
2,"academician",188
2,"academician",188
2,"academician",188
6,"Child Rights",189
6,"Child Rights",189
6,"Child Rights",189
6,"Child Rights",189
6,"Child Rights",189
6,"Child Rights",189
6,"Child Rights",189
6,"Child Rights",189
6,"Child Rights",189
6,"Child Rights",189
2,"Development work on field in the middle of nowhere",190
2,"Development work on field in the middle of nowhere",190
2,"Development work on field in the middle of nowhere",190
2,"Development work on field in the middle of nowhere",190
2,"Development work on field in the middle of nowhere",190
2,"Development work on field in the middle of nowhere",190
2,"Development work on field in the middle of nowhere",190
2,"Development work on field in the middle of nowhere",190
2,"Development work on field in the middle of nowhere",190
2,"Development work on field in the middle of nowhere",190
2,"Private Equity",191
2,"Private Equity",191
2,"Private Equity",191
2,"Private Equity",191
2,"Private Equity",191
2,"Private Equity",191
2,"Private Equity",191
2,"Private Equity",191
2,"Private Equity",191
2,"Private Equity",191
2,"Investment Management",192
2,"Investment Management",192
2,"Investment Management",192
2,"Investment Management",192
2,"Investment Management",192
2,"Investment Management",192
2,"Investment Management",192
2,"Investment Management",192
2,"Investment Management",192
2,"Investment Management",192
4,"lawyer",193
4,"lawyer",193
4,"lawyer",193
4,"lawyer",193
4,"lawyer",193
4,"lawyer",193
4,"lawyer",193
4,"lawyer",193
4,"lawyer",193
4,"lawyer",193
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"Psychologist",194
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
2,"professional student",195
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
4,"education",196
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
6,"Development work",197
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
4,"investment banking",198
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"Historian",199
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"International Development",200
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"Business",201
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",202
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"college professor",203
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"marketing / brand management",204
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
2,"academic",205
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
1,"UN Civil Servant",206
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
2,"IP Law",207
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Biotech/business",208
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
1,"Country Analysis/Research/Credit Analysis",209
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"scientific research",210
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
2,"Humanitarian Affairs/Human Rights",211
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"Finance",212
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
3,"International Business",213
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
2,"Research Scientist",214
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
4,"Finance",215
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Consulting",216
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Academic Physician",217
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Researcher",218
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
2,"Business",219
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
6,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",220
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
4,"Investment Banking",221
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"Professor or Consultant",222
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"History Professor",223
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
2,"Hero",224
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
3,"Consulting",225
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"Entertainment/Sports",226
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
2,"corporate finance",227
4,"professor",228
4,"professor",228
4,"professor",228
4,"professor",228
4,"professor",228
4,"professor",228
